S.no;World_Ranking;German_Ranking;University_Name;HTA_Uni_Link;Course Type;Course_Type;City;Course_Name;Course_Ranking;Teaching_Language;Language_Requirement;Admission_IELTS_TOFEL;Required_German_Grade;GRE;Tuition_Fee;Tuition Fee Per;Semester_Start;Application_Deadline_Winter;Application_Deadline_Summer;Duration;Course_Link;Application_Link;Logo;Responsible Person;_Daad SIte;Updated;State;Comment;Tags_Alternate;Uni_Type
448;157;11;RWTH Aachen University;https://howtoabroad.com/rwth-aachen-university/;Master;Master;Aachen;Management and Engineering in Production Systems;1 (For Managment);English;IELTS 5.5/TOEFL(iBT 90)/Others;YES;;;€ 5500,0;Semester;Winter;01-Mar;;4 semesters;https://www.rwth-aachen.de/go/id/dibe?lidx=1#aaaaaaaaaaadibf;https://online.rwth-aachen.de/RWTHonline/ee/ui/ca2/app/desktop/#/login/ee/ui/ca2/app/desktop%23?$ctx=lang=en;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/03/RWTH-Aachen-University.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4362/;11-Jun;North Rhine-Westphalia;;;
449;157;11;RWTH Aachen University;https://howtoabroad.com/rwth-aachen-university/;Master;Master;Aachen;Management and Engineering in Structural Engineering and Risk Management of Industrial Facilities;1 (For Management), 12 (Risk Management), 2 (For Structural Engineering);English;IELTS 5.5/TOEFL(iBT 90)/Others;YES;;;€ 5500,0;Semester;Winter;01-Mar;;4 semesters;https://www.rwth-aachen.de/go/id/mjag?lidx=1#aaaaaaaaaaamjah;https://online.rwth-aachen.de/RWTHonline/ee/ui/ca2/app/desktop/#/login/ee/ui/ca2/app/desktop%23?$ctx=lang=en;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/03/RWTH-Aachen-University.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4759/;11-Jun;North Rhine-Westphalia;;;
450;177;12;Karlsruhe Institute of Technology (KIT);https://howtoabroad.com/karlsruhe-institute-of-technology/;Master;Master;Karlsruhe;Management of Product Development (MSc, Executive) at the HECTOR School;4 (For Managment);English;;;;;€ 7500,0;Semester;Winter;Any time;;4 semesters;https://www.hectorschool.kit.edu/master-management-of-product-development.php;https://hectorschool.applicationportal.org/home.html;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/Karlsruhe-Institute-of-Technology.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4550/;11-Jun;Baden-Wurttemberg;;;
451;7294;219;Hochschule Niederrhein - University of Applied Sciences;https://howtoabroad.com/hochschule-niederrhein/;Master;Master;Krefeld;Management of Textile Trade and Technology, Master of Science;;English;;;;;None;;Winter, Summer;;;3 semesters;https://www.hs-niederrhein.de/faculties/textile-and-clothing-technology/prospective-students/master-management-of-textile-trade-and-technology/;https://www.hs-niederrhein.de/faculties/textile-and-clothing-technology/prospective-students/master-admission/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/12/93500807_3345193418842184_5316603190945251328_n.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4318/;11-Jun;North Rhine-Westphalia;;;
452;641;47;University of Mannheim;https://howtoabroad.com/university-of-mannheim/;Master;Master;Greifswald;Mannheim Master in Management;8 (For Management);English;;;;;Varied;;Winter;31-May;;4 semesters;https://www.uni-mannheim.de/en/academics/programs/mannheim-master-in-management/;https://onlinebewerbung.uni-mannheim.de/portal/index.php;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/02/University-of-Mannheim.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4425/;11-Jun;Baden-Wurttemberg;;;
453;641;47;University of Mannheim;https://howtoabroad.com/university-of-mannheim/;Master;Master;Greifswald;Mannheim Master's in Data Science;20 (For Data Science);English;;;;;Varied;;Winter, Summer;31-May;;4 semesters;https://www.uni-mannheim.de/en/academics/programs/mannheim-master-in-data-science/;https://onlinebewerbung.uni-mannheim.de/portal/index.php;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/02/University-of-Mannheim.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4784/;11-Jun;Baden-Wurttemberg;;;
454;373;32;University of Bremen;https://howtoabroad.com/university-of-bremen/;Master;Master;Bremen;Marine Biology;36 (For Biology);English;IELTS-7;YES;2.5;NA;None;;Winter;30-Apr;;4 semesters;https://www.uni-bremen.de/en/mscmarbiol;https://www.uni-bremen.de/en/master;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Bremen.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3881/;11-Jun;Bremen State;;;
455;373;32;University of Bremen;https://howtoabroad.com/university-of-bremen/;Master;Master;Bremen;Marine Geosciences;;English;;;;;None;;Winter;28-Feb;;4 semesters;https://www.geo.uni-bremen.de/page.php?pageid=85&langid=EN;https://moin.uni-bremen.de/scripts/mgrqispi.dll?APPNAME=CampusNet&PRGNAME=EXTERNALPAGES&ARGUMENTS=-N000000000000001,-N000299,-AHomedeWelcome;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Bremen.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3712/;11-Jun;Bremen State;;;
456;4674;160;Hochschule Emden/Leer - University of Applied Sciences;https://howtoabroad.com/hochschule-emden-leer/;Master;Master;Emden;Maritime Operations;;English;;;;;None;;Winter;01-Dec;;4 semesters;https://www.hs-emden-leer.de/en/studierende/fachbereiche/seefahrt-und-maritime-wissenschaften/studiengaenge/maritime-operations-msc;https://fsweb.no/soknadsweb/login.jsf?inst=hvl#;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/Emden-logo.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4807/;11-Jun;Lower Saxony;;;
457;2756;101;Bonn-Rhine-Sieg University of Applied Sciences;https://howtoabroad.com/hochschule-bonn-rhein-sieg/;Master;Master;Sankt Augustin;Marketing (MSc);;English;;;;;None;;Winter;31-Mar;;3 semesters;https://www.h-brs.de/en/wiwi/study/master/marketing;https://apollo.h-brs.de/qisserver/pages/cs/sys/portal/hisinoneStartPage.faces;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/12/Hochschule-Bonn-Rhein-Sieg.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4732/;11-Jun;North Rhine-Westphalia;;;
458;3372;130;Hochschule Wismar - University of Applied Sciences, Technology, Business and Design;https://howtoabroad.com/hochschule-wismar/;Master;Master;Wismar;Master Architectural Lighting and Design Management (part-time programme for professionals);NA;English;;;;;€ 3900,0;Semester;Winter;31-Aug;;5 semesters;https://www.wings.hs-wismar.de/de/fernstudium_master/architectural_lighting_design_management;https://uk.wings-university.com/lighting_design#386;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/12/50767691_2149358245110782_7992968102457376768_n.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4175/;11-Jun;Mecklenburg-Vorpommern;;;
459;3372;130;Hochschule Wismar - University of Applied Sciences, Technology, Business and Design;https://howtoabroad.com/hochschule-wismar/;Master;Master;Wismar;Master Architectural Lighting Design;NA;English;;;;;None;;Winter;01-May;;4 semesters;https://fg.hs-wismar.de/studium/studienangebot/architectural-lighting-design/;https://fg.hs-wismar.de/studium/studienangebot/architectural-lighting-design/bewerben-fuer-architectural-lighting-design/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/12/50767691_2149358245110782_7992968102457376768_n.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3795/;11-Jun;Mecklenburg-Vorpommern;;;
460;665;48;(TU) Technical University Kaiserslautern;https://howtoabroad.com/technical-university-of-kaiserslautern-tuk/;Master;Master;Kaiserslautern;Master Biology - Specialisation Ecology (Eco);48 (For Ecology);English;;;;;None;;Winter, Summer;30-Apr;31-Oct;6 semesters;https://msingermany.co.in/technische-universitat-kaiserslautern-master-biology-specialisation-ecology/;https://www.uni-kl.de/international/master/prospective-students/master-programs/master-programs-in-english/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/TU-Kaiserslautern.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4805/;11-Jun;Rhineland-Palatinate;;;
461;665;48;(TU) Technical University Kaiserslautern;https://howtoabroad.com/technical-university-of-kaiserslautern-tuk/;Master;Master;Kaiserslautern;Master Biology - Specialisation Microbial & Plant Biotechnology (MPBiotec);53 (For Biology), 42 (For Microbiology);English;;;;;None;;Winter, Summer;30-Apr;31-Oct;4 semesters;https://www.bio.uni-kl.de/studium-lehre/studiengaenge/master-biology/mpbiotec/;https://www.uni-kl.de/international/master/prospective-students/master-programs/master-programs-in-english/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/TU-Kaiserslautern.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4799/;11-Jun;Rhineland-Palatinate;;;
462;665;48;(TU) Technical University Kaiserslautern;https://howtoabroad.com/technical-university-of-kaiserslautern-tuk/;Master;Master;Kaiserslautern;Master Biology - Specialisation Neurobiology (Neuro);48 (For Neuroscience);English;;;;;None;;Winter, Summer;30-Apr;31-Oct;4 semesters;https://www.bio.uni-kl.de/studium-lehre/studiengaenge/master-biology/neurobiology/;https://www.uni-kl.de/international/master/prospective-students/master-programs/master-programs-in-english/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/TU-Kaiserslautern.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4804/;11-Jun;Rhineland-Palatinate;;;
463;2195;90;FH Munster – University of Applied Sciences;https://howtoabroad.com/fh-munster-university-of-applied-sciences/;Master;Master;Münster;Master Chemical Engineering (MSc);NA;English;;;;;None;;Winter;31-May;;4 semesters;https://en.fh-muenster.de/studium/studiengaenge/master/masterstudiengaenge.php?studId=9;https://en.fh-muenster.de/studium/studienbewerbung/bewerber-nicht-ewr.php?p=2,7,0;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/12/FH-Munster-University-of-Applied-Sciences.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3969/;11-Jun;North Rhine-Westphalia;;;
464;228;20;Ruhr-University Bochum;https://howtoabroad.com/ruhr-universitat-bochum-2/;Master;Master;Bochum;Master Cognitive Science;3 (For Cognitive Science);English;IELTS-6.5/ TOEFL(IBT-85 /PBT/CBT)/OTHERS;YES;NA;NA;None;;Winter;31-Jul;;4 semesters;https://studienangebot.rub.de/en/cognitive-science/master-1-subject;https://bewerbung.uv.ruhr-uni-bochum.de/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/ruhr-bochum.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4356/;11-Jun;North Rhine-Westphalia;;;
465;2349;92;HTW Dresden - University of Applied Sciences;https://howtoabroad.com/htw-dresden-university-of-applied-sciences/;Master;Master;Dresden;Master Environmental Engineering (MEng);NA;English;;;;;None;;Winter;15-Jun;;4 semesters;https://www.htw-dresden.de/studium/vor-dem-studium/studienangebot/master-environmental-engineering;https://www.uni-assist.de/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/12/HTW-Dresden-University-of-Applied-Sciences.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4761/;11-Jun;Saxony;;;
466;695;50;University of Hohenheim;https://howtoabroad.com/university-of-hohenheim/;Master;Master;Stuttgart;Master Food Systems;1 (For Food Science);English;;;;;Varied;;Winter;30-Mar;;4 semesters;https://www.uni-hohenheim.de/en/food-systems-masters;https://mfs-apply.eitfood.eu/institutions/institution/1-master-food-systems-consortium;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/11/University-of-Hohenheim.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6294/;11-Jun;Baden-Wurttemberg;;;
467;3372;130;Hochschule Wismar - University of Applied Sciences, Technology, Business and Design;https://howtoabroad.com/hochschule-wismar/;Master;Master;Wismar;Master Green Architecture (part-time programme for professionals);NA;English;;;;;€ 3950,0;Semester;Winter, Summer;;31-Jan;4 semesters;https://www.wings-university.com/green_architecture;https://www.wings-university.com/green_architecture#121;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/12/50767691_2149358245110782_7992968102457376768_n.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4294/;11-Jun;Mecklenburg-Vorpommern;;;
468;2248;91;Frankfurt School of Finance & Management;https://howtoabroad.com/frankfurt-school-of-finance-and-management/;Master;Master;Frankfurt;Master in Applied Data Science;NA;English;;;;;€ 8125,0;Semester;Winter;30-Jun;;4 semesters;https://www.frankfurt-school.de/en/home/programmes/master/data-science;https://applymasters.frankfurt-school.de/applied_data_science;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/203926693_10159324099187200_3269834390113387196_n.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4255/;11-Jun;Hesse;;;
469;56;1;LMU - Ludwig Maximilian University of Munich;https://howtoabroad.com/ludwig-maximilians-university-munich/;Master;Master;Munich;Master in Biochemistry;1 (For Biochemistry);English;;;;;None;;Winter, Summer;15-Jul;15-Jan;4 semesters;https://www.genzentrum.uni-muenchen.de/study-program/master/index.html;https://www.genzentrum.uni-muenchen.de/study-program/master/application/index.html;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/ludwig-maximilians-universitaet-muenchen-lmu-munich-vector-logo-small.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6171/;11-Jun;Bavaria;;;
470;338;27;TU Darmstadt;https://howtoabroad.com/technical-university-darmstadt/;Master;Master;Darmstadt;Master in Distributed Software Systems;;English;;;;;None;;Winter, Summer;NA;01-Mar;4 semesters;https://www.tu-darmstadt.de/studieren/studieninteressierte/studienangebot_studiengaenge/studiengang_183936.en.jsp;https://movein-tu-darmstadt.moveonnet.eu/movein/portal/studyportal.php;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/TUD.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4258/;11-Jun;Hesse;;;
471;149;9;Humboldt University of Berlin;https://howtoabroad.com/humboldt-university-of-berlin/;Master;Master;Berlin;Master in Economics and Management Science (MEMS);31 (For Management), 5 (For Economics);English;IELTS/ TOEFL(IBT/PBT/CBT)/OTHERS;YES;NA;YES;None;;Winter;31-Mar;;4 semesters;https://www.wiwi.hu-berlin.de/en/study/sb/studium/master-mems;https://www.wiwi.hu-berlin.de/en/study/sb/bewerbung/masterstudiengange/Applying%20MEMS;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/humboldt-unoversiy.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6083/;11-Jun;Brandenburg;;;
472;367;30;Saarland University;https://howtoabroad.com/saarland-university/;Master;Master;Saarbrücken;Master in Educational Technology (EduTech);NA;English;;;3;NA;None;;Winter;15-Jul;;4 semesters;https://www.uni-saarland.de/en/study/programmes/master/edutech.html;https://www.uni-saarland.de/en/study/application/master.html;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/Saarland-University.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4397/;11-Jun;Saarland;;;
473;344;28;University of Regensburg;https://howtoabroad.com/university-of-regensburg/;Master;Master;Regensburg;Biology;29 (For Biology);English;CEFR A6;YES;2.5;NA;None;;Winter, Summer;20-Jun;20-Dec;9 semesters;https://www.uni-regensburg.de/studium/studienangebot/studiengaenge-a-z/biologie-msc/index.html;https://www.uni-regensburg.de/international/incomings/mit-studienabschluss/bewerbung/index.html;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/University-of-Regensburg.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5661/;11-Jun;Bavaria;;;
474;5982;229;Kuhne Logistics University;https://howtoabroad.com/kuehne-logistics-university-hamburg/;Master;Master;Hamburg;Master in Global Supply Chain Management (Tricontinent);32 (For Supply Chain Management);English;;;;;€ 7475,0;Semester;Winter;15-Jul;;4 semesters;https://www.the-klu.org/degree-programs/choose-your-program/master-in-logistics-scm/;https://application.the-klu.org/campus/application/applicationStart.asp?lang=en;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/1200px-Kuhne_Logistics_University_logo_2019.svg_.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4773/;11-Jun;Hamburg State;;;
475;1313;69;Leuphana University Luneburg;https://howtoabroad.com/leuphana-university-luneburg/;Master;Master;Lüneburg;Master in Governance and Human Rights (MA);;English;;;;;€ 2475,0;Semester;Winter;01-Jun;;4 semesters;https://www.leuphana.de/en/professional-school/masters-studies/governance-and-human-rights.html;https://www.leuphana.de/en/professional-school/masters-studies/governance-and-human-rights/application.html;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/Leuphana-University-Luneburg.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4560/;11-Jun;Lower Saxony;;;
476;4674;160;Hochschule Emden/Leer - University of Applied Sciences;https://howtoabroad.com/hochschule-emden-leer/;Master;Master;Emden;Master in Industrial Informatics - Specialisation Industrial Cyber-Physical Systems;;English;IELTS 6/ TOEFL(IBT 83/PBT 500 /CBT)/OTHERS;YES;NA;NA;None;;Winter, Summer;30-May;30-Nov;3 semesters;https://www.hs-emden-leer.de/en/current-students/faculties/technology/study-programs/industrial-informatics-master;https://www.uni-assist.de/online/hs-emden-leer;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/Emden-logo.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4775/;11-Jun;Lower Saxony;;;
477;1884;84;Berlin School of Applied Sciences (HTW);https://howtoabroad.com/htw-berlin/;Master;Master;Berlin;Master in International Business (MIB);;English;IELTS 7.0/ TOEFL(IBT 95/PBT /CBT)/OTHERS;YES;NA;NA;None;;Summer;;15-Dec;3 semesters;https://mib.htw-berlin.de/;https://mib.htw-berlin.de/applying/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/03/HTW-Berlin.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3705/;11-Jun;Brandenburg;;;
478;1198;64;Darmstadt University of Applied Sciences;https://howtoabroad.com/technical-university-darmstadt/;Master;Master;Darmstadt;Master in International Media Cultural Work (IMC);;English;IELTS/ TOEFL(IBT/PBT /CBT)/OTHERS;;;;None;;Winter, Summer;01-Jun;01-Dec;4 semesters;https://h-da.de/studium/studienangebot/studiengaenge/architektur-medien-und-design/international-media-cultural-work-imc-ma;https://imc.mediencampus.h-da.de/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2022/02/Darmstadt-University-of-Applied-Science.png;Arya;;11-Jun;Hesse;;;
479;2248;91;Frankfurt School of Finance & Management;https://howtoabroad.com/frankfurt-school-of-finance-and-management/;Master;Master;Frankfurt;Master in Management;;English;;;;;€ 9125,0;Semester;Winter;30-Jun;;4 semesters;https://www.frankfurt-school.de/en/home/programmes/master/management;https://applymasters.frankfurt-school.de/management;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/203926693_10159324099187200_3269834390113387196_n.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4126/;11-Jun;Hesse;;;
480;93;3;(TU) Technical University Munich;https://howtoabroad.com/technical-university-of-munich/;Master;Master;Munich;Master in Management (MSc);5 (For Management);English;;;;NA;None;;Winter;31-May;;4 semesters;https://www.wi.tum.de/programs/master-in-management/;https://campus.tum.de/tumonline/webnav.ini.;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/03/TUM.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4736/;11-Jun;Bavaria;;;
481;93;3;(TU) Technical University Munich;https://howtoabroad.com/technical-university-of-munich/;Master;Master;Heilbronn;Master in Management (MSc) - Heilbronn;5 (For Management);English;;;;NA;None;;Winter;31-May;;4 semesters;https://www.wi.tum.de/programs/master-in-management/;https://campus.tum.de/tumonline/webnav.ini.;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/03/TUM.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5676/;11-Jun;Baden-Wurttemberg;;;
482;399;35;Leibniz University Hannover;https://howtoabroad.com/leibniz-university-hannover/;Master;Master;Hanover;Master in Meteorology;22 (For Meteorology);English;IELTS 6.0/TOEFL(iBT 87)/Others;YES;;NA;None;;Winter, Summer;31-May;30-Nov;4 semesters;https://www.uni-hannover.de/en/studium/studienangebot/info/studiengang/detail/meteorology/;https://www.uni-hannover.de/en/studium/vor-dem-studium/bewerbung-und-zulassung/studienplatzbewerbung/master-application-for-prospective-students-from-outside-the-eu/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/luh.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4703/;11-Jun;Lower Saxony;;;
483;406;36;Ulm University;https://howtoabroad.com/university-of-ulm/;Master;Master;Ulm;Master in Molecular and Translational Neuroscience;16 (For Molecular Biology), 14 (For Neuroscience);English;;;;;Varied;;Winter;15-May;;4 semesters;https://www.uni-ulm.de/studium/studieren-an-der-uni-ulm/studiengaenge/studiengangsinfo/course/molecular-and-translational-neuroscience-master/;https://www.uni-ulm.de/studium/bewerbung-und-immatrikulation/masterstudiengaenge/molecular-and-translational-neuroscience-master/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/uni-logo.gif;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4580/;11-Jun;Baden-Wurttemberg;;;
484;406;36;Ulm University;https://howtoabroad.com/university-of-ulm/;Master;Master;Ulm;Master in Molecular Medicine;16 (For Molecular Biology);English;;;;;Varied;;Winter;15-May;;4 semesters;https://www.uni-ulm.de/studium/studieren-an-der-uni-ulm/studiengaenge/studiengangsinfo/course/molekulare-medizin-master/;https://www.uni-ulm.de/studium/bewerbung-und-immatrikulation/masterstudiengaenge/molecular-medicine-master/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/uni-logo.gif;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6093/;11-Jun;Baden-Wurttemberg;;;
485;436;39;Bielefeld University;https://howtoabroad.com/bielefeld-university/;Master;Master;Bielefeld;Master in Sociology;;English;IELTS 6.5/TOEFL(iBT 87)/Others;YES;;NA;None;;Winter, Summer;15-Jul;15-Jan;4 semesters;https://www.uni-bielefeld.de/fakultaeten/soziologie/studium/international/pdf/Flyer_Sociology_International_Track.pdf;;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/BBielefeld.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4267/;11-Jun;North Rhine-Westphalia;;;
486;713;51;University of Kassel;https://howtoabroad.com/university-of-kassel/;Master;Master;Kassel;Master in Sustainable International Agriculture;8 (For Agricultural Science);English;;;;NA;None;;Winter;31-Jan;;4 semesters;https://www.uni-kassel.de/fb11agrar/studium/master-sustainable-international-agriculture;;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/University-of-Kassel.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4308/;11-Jun;Hesse;;;
487;481;41;University of Potsdam;https://howtoabroad.com/university-of-potsdam/;Master;Master;Potsdam;Master in Toxicology;50 (For Biology);English;;;;;None;;Winter;01-Jun;;4 semesters;https://www.uni-potsdam.de/en/studium/what-to-study/master/masters-courses-from-a-to-z/toxicology;https://www.uni-potsdam.de/en/studium/application-enrollment/application-master;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Potsdam.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4697/;11-Jun;Brandenburg;;;
488;536;43;University of Bayreuth;https://howtoabroad.com/university-of-bayreuth/;Master;Master;Bayreuth;Master Intercultural German Studies (Master Interkulturelle Germanistik);;German;;;;;None;;Winter, Summer;15-Jul;15-Jan;4 semesters;https://uni-bayreuth.de/master/interkulturelle-germanistik;https://www.international-office.uni-bayreuth.de/de/studiengangsseiten/master-NICHT-EU/interkulturelle-germanistik-ma/index.html;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/University-Of-Bayreuth.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4702/;11-Jun;Bavaria;;;
489;131;6;University of Hamburg;https://howtoabroad.com/the-university-of-hamburg/;Master;Master;Hamburg;Master International Business and Sustainability (MIBAS);8 (For International Business);English;IELTS 6.5/TOEFL(iBT 92)/Others;YES;;NA;None;;Winter;31-Mar;;4 semesters;https://www.wiso.uni-hamburg.de/studienbuero-sozialoekonomie/studiengaenge/ma-mibas.html;https://www.stine.uni-hamburg.de/scripts/mgrqispi.dll?APPNAME=CampusNet&PRGNAME=EXTERNALPAGES&ARGUMENTS=-N000000000000001,-N000265,-Astartseite;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/university-hamburg.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3745/;11-Jun;Hamburg State;;;
490;2195;90;FH Munster – University of Applied Sciences;https://howtoabroad.com/fh-munster-university-of-applied-sciences/;Master;Master;Münster;Master Materials Science and Engineering (MSc);73 (For Materials Science);English;;;;;None;;Winter;31-May;;4 semesters;https://en.fh-muenster.de/studium/studiengaenge/master/masterstudiengaenge.php?studId=191;https://en.fh-muenster.de/studium/studiengaenge/index.php?studId=191;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/12/FH-Munster-University-of-Applied-Sciences.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4873/;11-Jun;North Rhine-Westphalia;;;
491;665;48;(TU) Technical University Kaiserslautern;https://howtoabroad.com/technical-university-of-kaiserslautern-tuk/;Master;Master;Kaiserslautern;Master Mathematics International;32 (For Mathematics);English;IELTS 6.0/TOEFL(pBT 550,cBT 213,iBT 80);NO;;NA;None;;Winter, Summer;30-Apr;31-Oct;4 semesters;https://www.mathematik.uni-kl.de/en/studies/studiengaenge/msc/mathint;https://www.mathematik.uni-kl.de/en/target-groups/international-students/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/TU-Kaiserslautern.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3756/;11-Jun;Rhineland-Palatinate;;;
493;4184;150;Deggendorf Institute of Technology;https://howtoabroad.com/deggendorf-institute-of-technology-2/;Master;Master;Deggendorf;Master of Artificial Intelligence and Data Science;NA;English;NA;;NA;NA;None;;Winter, Summer;15-Jul;15-Jan;4 semesters;https://www.th-deg.de/aid-m-en;https://www.th-deg.de/en/apply#international;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/Deggendorf-Institute-of-Technology-1.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7124/;11-Jun;Bavaria;;;
494;198;15;Leipzig University;https://howtoabroad.com/leipzig-university/;Master;Master;Leipzig;Master of Arts Anthropology;;English;;;;;None;;Winter;31-May;;4 semesters;https://www.uni-leipzig.de/en/studying/prospective-students/courses-of-study/degree-programme/course/show/anthropology-ma;https://www.gkr.uni-leipzig.de/en/institute-of-anthropology/degree-programmes/masters-programme#c162495;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/10/Leipzig-University-1.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4633/;11-Jun;Saxony;;;
